dev_id,datetime,airTemperature,airTemperatureDiff,atmosphericPressure,atmosphericPressureDiff,gustSpeed,gustSpeedDiff,precipitation,relativeHumidity,relativeHumidityDiff,solarRadiation,windSpeed,windSpeedDiff,windDirection,windDirectionDiff
atmos41-2717,2023-07-21 00:00:00,12.8,-0.6000000000000014,90.44,-0.0099999999999909,4.24,0.71,0.0,51.0,2.3999999999999986,536.0,1.87,0.3799999999999999,252.2,-8.299999999999983
atmos41-2717,2023-07-21 01:00:00,12.2,-0.9000000000000004,90.41,-0.0200000000000102,7.54,-1.6700000000000008,0.0,51.3,3.0,667.0,3.12,-0.8700000000000001,245.4,2.5999999999999943
atmos41-2717,2023-07-21 02:00:00,13.6,1.299999999999999,90.37,-0.0099999999999909,6.7,-1.97,0.0,47.0,-3.3999999999999986,761.0,3.22,-0.8500000000000001,246.7,0.8999999999999773
atmos41-2717,2023-07-21 03:00:00,12.9,0.3000000000000007,90.28,-0.019999999999996,7.63,-0.2000000000000001,0.0,49.7,0.1000000000000014,263.0,3.04,-0.5499999999999998,247.2,-0.4000000000000057
atmos41-2717,2023-07-21 04:00:00,11.7,-0.3000000000000007,90.3,0.0099999999999909,8.19,0.9499999999999992,0.0,52.2,0.7000000000000028,75.0,3.15,-0.6099999999999999,247.6,5.799999999999983
atmos41-2717,2023-07-21 05:00:00,10.3,-1.0,90.34,0.0200000000000102,6.9,-3.84,0.0,62.4,7.699999999999996,90.0,2.6,-0.6799999999999997,249.4,2.200000000000017
atmos41-2717,2023-07-21 06:00:00,8.7,0.0,90.37,0.0100000000000051,3.45,-1.34,0.0,78.3,2.0999999999999943,73.0,1.78,0.32,245.5,-5.699999999999989
atmos41-2717,2023-07-21 07:00:00,8.2,-0.3000000000000007,90.34,0.0,2.67,-0.71,0.0,76.8,0.8999999999999915,8.0,1.39,0.24,247.6,-9.000000000000028
atmos41-2717,2023-07-21 08:00:00,7.2,-0.0999999999999996,90.34,0.0,3.63,-0.3200000000000003,0.0,77.1,-1.3000000000000114,0.0,2.07,0.1199999999999998,246.4,2.0
atmos41-2717,2023-07-21 09:00:00,6.4,-0.2999999999999998,90.42,0.0100000000000051,2.52,0.75,0.0,77.4,1.1000000000000083,0.0,1.42,0.03,244.3,4.5
atmos41-2717,2023-07-21 10:00:00,5.3,-0.2999999999999998,90.47,0.0,2.63,1.22,0.0,81.8,2.200000000000003,0.0,1.09,0.54,247.9,-9.200000000000015
atmos41-2717,2023-07-21 11:00:00,4.5,-0.0999999999999996,90.49,0.0,1.48,0.74,0.0,84.2,0.1000000000000085,0.0,0.6,0.3399999999999999,243.8,-24.69999999999999
atmos41-2717,2023-07-21 12:00:00,4.1,0.0999999999999996,90.5,0.0100000000000051,0.92,-0.61,0.0,87.2,0.1000000000000085,0.0,0.33,-0.2799999999999999,165.2,-76.9
atmos41-2717,2023-07-21 13:00:00,3.9,0.0,90.49,0.0,0.61,-0.44,0.0,88.9,0.3000000000000113,0.0,0.24,-0.1099999999999999,322.4,190.8
atmos41-2717,2023-07-21 14:00:00,4.3,-0.4000000000000003,90.47,-0.0100000000000051,0.6,-0.58,0.0,90.0,2.9000000000000057,0.0,0.22,-0.26,183.1,-70.70000000000002
atmos41-2717,2023-07-21 15:00:00,3.7,-0.7999999999999998,90.49,0.0099999999999909,1.05,-0.6499999999999999,0.0,93.7,1.4000000000000057,0.0,0.44,-0.33,265.2,18.0
atmos41-2717,2023-07-21 16:00:00,2.0,-0.1,90.49,0.0099999999999909,1.52,0.76,0.0,92.8,-1.7000000000000028,0.0,0.41,0.1399999999999999,246.4,40.0
atmos41-2717,2023-07-21 17:00:00,1.8,0.3,90.44,-0.0100000000000051,1.08,-0.02,0.0,92.2,-3.3999999999999915,0.0,0.47,0.06,290.7,12.199999999999989
atmos41-2717,2023-07-21 18:00:00,-0.4,0.0999999999999999,90.41,0.0099999999999909,1.47,0.63,0.0,93.2,-1.3999999999999917,0.0,0.76,0.43,230.4,-39.1
atmos41-2717,2023-07-21 19:00:00,-2.0,-0.1,90.43,0.0200000000000102,0.5,0.1599999999999999,0.0,95.0,-1.4000000000000057,0.0,0.3,0.1299999999999999,310.2,-25.30000000000001
atmos41-2717,2023-07-21 20:00:00,-2.5,-0.6000000000000001,90.51,0.0500000000000113,1.16,0.0,0.0,98.6,3.1999999999999886,0.0,0.39,-0.17,257.0,-20.19999999999999
atmos41-2717,2023-07-21 21:00:00,-2.5,0.1,90.54,0.0200000000000102,0.91,-0.0899999999999999,0.0,95.2,-1.3999999999999917,28.0,0.44,0.0,264.5,-0.6999999999999886
atmos41-2717,2023-07-21 22:00:00,0.7,0.7,90.55,0.0099999999999909,1.49,0.31,0.085,100.0,0.0,288.0,0.72,0.0799999999999999,276.6,19.400000000000038
atmos41-2717,2023-07-21 23:00:00,6.0,1.2999999999999998,90.56,0.0,1.46,0.27,0.051000000000000004,83.5,-6.099999999999994,413.0,0.62,-0.02,318.2,48.0
atmos41-2717,2023-07-22 00:00:00,7.9,-0.5999999999999996,90.55,-0.0100000000000051,2.61,-0.0300000000000002,0.0,71.6,2.3999999999999915,549.0,1.15,0.0899999999999998,23.8,11.7
atmos41-2717,2023-07-22 01:00:00,9.9,0.8000000000000007,90.54,0.0100000000000051,2.99,-0.4599999999999999,0.0,64.2,-2.299999999999997,635.0,1.13,-0.4700000000000002,68.7,37.6
atmos41-2717,2023-07-22 02:00:00,12.6,0.7999999999999989,90.42,-0.0300000000000011,2.93,0.27,0.0,47.4,-6.399999999999999,650.0,1.27,0.2099999999999999,84.1,19.39999999999999
atmos41-2717,2023-07-22 03:00:00,12.0,-0.3000000000000007,90.37,-0.019999999999996,2.79,-0.9300000000000002,0.0,46.4,0.1000000000000014,602.0,1.12,-0.0399999999999998,260.8,-52.89999999999998
atmos41-2717,2023-07-22 04:00:00,14.3,0.4000000000000003,90.33,0.0,3.21,0.0299999999999998,0.0,36.4,-0.5,487.0,0.89,-0.18,257.9,10.799999999999985
atmos41-2717,2023-07-22 05:00:00,13.4,-0.0999999999999996,90.37,0.0300000000000011,5.08,2.96,0.0,39.3,-1.0,326.0,1.89,0.6599999999999999,237.9,128.0
atmos41-2717,2023-07-22 06:00:00,13.7,-0.200000000000001,90.38,0.0,3.26,0.8099999999999996,0.0,37.3,1.5999999999999943,150.0,1.12,0.2500000000000001,249.3,25.100000000000023
atmos41-2717,2023-07-22 07:00:00,10.8,-1.299999999999999,90.42,0.0,0.94,-0.48,0.0,40.4,3.199999999999996,8.0,0.36,-0.09,164.3,29.200000000000017
atmos41-2717,2023-07-22 08:00:00,7.3,-0.7999999999999998,90.51,0.0300000000000011,2.0,0.99,0.0,50.8,2.199999999999996,0.0,1.03,0.63,252.2,20.099999999999994
atmos41-2717,2023-07-22 09:00:00,5.1,-0.8000000000000007,90.54,0.0100000000000051,1.69,0.6399999999999999,0.0,63.3,1.8999999999999984,0.0,0.61,0.2099999999999999,286.3,271.5
atmos41-2717,2023-07-22 10:00:00,3.5,-0.5999999999999996,90.54,-0.0099999999999909,1.42,-0.1400000000000001,0.0,74.9,3.200000000000003,0.0,0.45,-0.23,275.6,32.30000000000001
atmos41-2717,2023-07-22 11:00:00,1.7,-0.4000000000000001,90.56,0.0,1.04,-0.5,0.0,81.1,1.2999999999999972,0.0,0.36,-0.2099999999999999,86.7,-168.5
atmos41-2717,2023-07-22 12:00:00,0.9,-0.2999999999999999,90.57,0.0,0.43,-0.48,0.0,83.7,0.4000000000000057,0.0,0.18,-0.25,91.6,-127.1
atmos41-2717,2023-07-22 13:00:00,-0.8,-0.3,90.51,-0.0099999999999909,0.61,0.0599999999999999,0.0,88.2,-0.7999999999999972,0.0,0.35,0.0099999999999999,11.1,-16.9
atmos41-2717,2023-07-22 14:00:00,-1.7,-0.7999999999999999,90.52,-0.0100000000000051,0.75,-0.14,0.0,92.4,4.300000000000011,0.0,0.32,-0.0399999999999999,203.1,-106.79999999999998
atmos41-2717,2023-07-22 15:00:00,-1.6,0.7999999999999998,90.51,-0.0099999999999909,0.86,0.42,0.0,86.5,-6.200000000000003,0.0,0.39,0.18,287.2,-66.90000000000003
atmos41-2717,2023-07-22 16:00:00,-1.8,-0.3,90.49,0.0,1.12,-0.3599999999999999,0.0,92.1,2.8999999999999915,0.0,0.45,-0.19,264.0,21.90000000000001
atmos41-2717,2023-07-22 17:00:00,-2.6,0.0,90.49,-0.0100000000000051,1.7,0.94,0.0,93.2,-1.0,0.0,0.49,0.19,185.0,-80.30000000000001
atmos41-2717,2023-07-22 18:00:00,-3.1,0.1,90.47,0.0,0.94,0.2999999999999999,0.0,90.6,-2.800000000000012,0.0,0.33,0.0499999999999999,262.8,244.2
atmos41-2717,2023-07-22 19:00:00,-3.7,-0.3000000000000002,90.5,0.0100000000000051,0.55,-0.0899999999999999,0.0,92.9,0.5,0.0,0.19,-0.09,92.3,71.4
atmos41-2717,2023-07-22 20:00:00,-4.1,-0.0999999999999996,90.56,0.019999999999996,0.51,0.07,0.0,92.7,1.5,0.0,0.28,0.12,13.0,-336.6
atmos41-2717,2023-07-22 21:00:00,-2.8,0.0,90.61,0.019999999999996,1.02,0.08,0.0,93.7,2.6000000000000085,22.0,0.46,0.07,41.8,-6.300000000000004
atmos41-2717,2023-07-22 22:00:00,0.7,1.7,90.64,0.0300000000000011,0.85,0.1099999999999999,0.017,89.3,0.7000000000000028,243.0,0.41,0.0499999999999999,23.2,-12.8
atmos41-2717,2023-07-22 23:00:00,6.3,0.8999999999999995,90.65,0.0,2.78,-0.08,0.0,79.8,-2.9000000000000057,182.0,1.41,0.0799999999999998,38.9,14.099999999999998
atmos41-2717,2023-07-23 00:00:00,9.1,0.7999999999999989,90.66,-0.0100000000000051,3.58,0.06,0.0,75.2,-3.5999999999999943,295.0,1.77,0.3800000000000001,53.8,4.399999999999999
atmos41-2717,2023-07-23 01:00:00,9.2,0.2999999999999989,90.64,-0.0100000000000051,4.66,0.1500000000000003,0.0,72.4,-2.1999999999999886,224.0,1.68,-0.1300000000000001,74.6,-2.6000000000000085
atmos41-2717,2023-07-23 02:00:00,10.0,0.8000000000000007,90.57,-0.0200000000000102,3.64,0.2000000000000001,0.0,69.7,-2.799999999999997,371.0,1.7,0.3299999999999998,60.6,-17.699999999999996
atmos41-2717,2023-07-23 03:00:00,10.0,-0.9000000000000004,90.54,-0.0099999999999909,4.86,0.3900000000000005,0.0,66.9,2.6000000000000085,364.0,1.99,0.07,62.5,11.1
atmos41-2717,2023-07-23 04:00:00,12.2,1.0999999999999996,90.5,0.0,5.64,1.7199999999999998,0.0,56.1,-4.600000000000001,499.0,1.62,0.07,67.4,12.800000000000004
atmos41-2717,2023-07-23 05:00:00,11.8,0.200000000000001,90.51,0.0200000000000102,4.25,-0.5700000000000003,0.0,56.3,-1.7000000000000028,309.0,1.88,-0.3600000000000003,79.4,-2.0999999999999943
atmos41-2717,2023-07-23 06:00:00,11.6,-0.5,90.51,0.0,3.5,-2.3600000000000003,0.0,53.7,1.6000000000000014,142.0,1.24,-0.4399999999999999,67.5,4.399999999999999
atmos41-2717,2023-07-23 07:00:00,9.6,-0.8000000000000007,90.56,0.0100000000000051,2.74,-0.2099999999999999,0.0,60.0,2.6000000000000014,6.0,1.1,-0.0599999999999998,76.3,0.2999999999999971
atmos41-2717,2023-07-23 08:00:00,7.9,-0.5,90.61,0.0100000000000051,2.38,-0.3200000000000003,0.0,69.2,2.9000000000000057,0.0,0.93,-0.15,80.4,-3.299999999999997
atmos41-2717,2023-07-23 09:00:00,7.1,-0.3000000000000007,90.69,0.0099999999999909,1.95,-0.0999999999999998,0.0,75.6,1.7999999999999972,0.0,0.73,-0.13,72.8,-4.900000000000006
atmos41-2717,2023-07-23 10:00:00,6.9,-0.2999999999999998,90.73,-0.0099999999999909,1.97,-2.3200000000000003,0.0,80.9,1.0,0.0,0.84,-0.15,75.9,16.500000000000007
atmos41-2717,2023-07-23 11:00:00,5.6,-0.6000000000000005,90.77,0.019999999999996,1.83,-0.6099999999999999,0.0,88.5,3.0,0.0,0.61,-0.4800000000000001,79.8,7.899999999999991
atmos41-2717,2023-07-23 12:00:00,4.8,-0.2000000000000001,90.83,0.019999999999996,0.43,-0.81,0.0,93.1,3.0,0.0,0.24,-0.27,47.2,-38.0
atmos41-2717,2023-07-23 13:00:00,5.6,0.0999999999999996,90.85,0.0,0.9,-0.7899999999999999,0.0,92.6,-2.5,0.0,0.32,-0.24,144.0,66.4
atmos41-2717,2023-07-23 14:00:00,4.4,-0.0999999999999996,90.85,0.019999999999996,0.94,0.0399999999999999,0.0,93.7,-0.5,0.0,0.4,0.03,131.3,18.30000000000001
atmos41-2717,2023-07-23 15:00:00,3.8,-0.4000000000000003,90.78,-0.019999999999996,1.82,0.4200000000000001,0.0,96.4,0.6000000000000085,0.0,0.62,-0.01,88.1,9.099999999999994
atmos41-2717,2023-07-23 16:00:00,3.9,0.0,90.78,0.0,0.79,-0.33,0.0,98.5,1.0,0.0,0.35,-0.11,359.0,336.1
atmos41-2717,2023-07-23 17:00:00,4.9,0.2000000000000001,90.78,0.0,2.2,0.3900000000000001,0.0,97.5,0.4000000000000057,0.0,0.85,0.0699999999999999,72.4,32.900000000000006
atmos41-2717,2023-07-23 18:00:00,5.9,0.2000000000000001,90.75,0.0,4.44,0.9000000000000004,0.0,95.9,-0.0999999999999943,0.0,1.69,0.3299999999999998,80.2,-2.0
atmos41-2717,2023-07-23 19:00:00,6.1,-0.1000000000000005,90.84,0.0300000000000011,3.67,-0.5899999999999999,0.0,93.1,-0.2000000000000028,0.0,1.47,-0.2099999999999999,69.9,-4.899999999999992
atmos41-2717,2023-07-23 20:00:00,5.2,-0.5,90.92,0.0300000000000011,1.85,-0.8900000000000001,0.0,94.0,1.7999999999999972,0.0,0.85,-0.39,45.0,-24.3
atmos41-2717,2023-07-23 21:00:00,5.3,-0.1000000000000005,91.0,0.0300000000000011,1.32,-1.7299999999999998,0.0,93.6,0.0999999999999943,26.0,0.94,-0.26,59.6,-10.199999999999996
atmos41-2717,2023-07-23 22:00:00,6.3,0.2999999999999998,91.08,0.019999999999996,4.35,1.9199999999999997,0.0,93.7,-1.0999999999999943,63.0,1.55,0.56,52.1,0.3999999999999986
atmos41-2717,2023-07-23 23:00:00,9.2,1.1999999999999993,91.1,-0.0200000000000102,6.75,1.0999999999999996,0.0,81.0,-4.900000000000006,470.0,2.54,0.5700000000000001,73.0,-6.299999999999997
atmos41-2717,2023-07-24 00:00:00,9.6,0.0999999999999996,91.12,0.0100000000000051,8.71,-0.0199999999999995,0.0,73.0,-1.5,616.0,3.25,0.48,80.8,1.0
atmos41-2717,2023-07-24 01:00:00,10.9,1.0999999999999996,91.07,-0.0200000000000102,8.75,-1.5700000000000005,0.0,64.9,-3.899999999999992,691.0,3.24,-0.1599999999999997,79.6,-9.300000000000011
atmos41-2717,2023-07-24 02:00:00,11.9,-0.5,91.03,-0.0100000000000051,6.76,0.92,0.0,57.8,-1.5,569.0,2.79,0.2099999999999999,78.3,-2.6000000000000085
atmos41-2717,2023-07-24 03:00:00,12.3,0.4000000000000003,90.98,-0.0099999999999909,6.99,0.6299999999999999,0.0,57.5,-1.7999999999999972,321.0,2.75,0.0499999999999998,69.6,-2.5
atmos41-2717,2023-07-24 04:00:00,12.3,-0.5999999999999996,91.02,0.0,6.11,-0.1599999999999992,0.0,58.5,0.2000000000000028,694.0,2.52,-0.2000000000000001,71.7,15.200000000000005
atmos41-2717,2023-07-24 05:00:00,12.0,0.0999999999999996,91.05,0.019999999999996,4.88,-1.09,0.0,57.7,0.1000000000000014,338.0,2.15,0.2099999999999999,53.1,-21.6
atmos41-2717,2023-07-24 06:00:00,11.6,-0.200000000000001,91.14,0.0400000000000062,4.76,-0.2200000000000006,0.0,55.8,-1.3000000000000045,164.0,2.04,0.1400000000000001,78.9,8.5
atmos41-2717,2023-07-24 07:00:00,10.1,-0.7000000000000011,91.2,0.0100000000000051,3.31,-0.9899999999999998,0.0,62.5,3.200000000000003,5.0,1.07,-0.6099999999999999,89.3,6.5
atmos41-2717,2023-07-24 08:00:00,7.8,-0.6000000000000005,91.3,0.0300000000000011,1.9,-1.0700000000000005,0.0,71.9,2.300000000000012,0.0,0.81,-0.1599999999999999,98.8,2.5999999999999943
atmos41-2717,2023-07-24 09:00:00,6.3,-0.4000000000000003,91.36,0.0100000000000051,1.02,-0.3899999999999999,0.0,77.9,1.6000000000000083,0.0,0.34,-0.0999999999999999,99.0,49.4
atmos41-2717,2023-07-24 10:00:00,4.6,-0.6000000000000005,91.46,0.0299999999999869,0.89,-0.2899999999999999,0.0,85.0,2.299999999999997,0.0,0.33,-0.1599999999999999,315.2,94.0
atmos41-2717,2023-07-24 11:00:00,4.8,-0.2999999999999998,91.47,0.0,0.94,-0.33,0.0,86.0,0.7999999999999972,0.0,0.4,-0.16,33.0,-289.6
atmos41-2717,2023-07-24 12:00:00,4.5,0.0,91.5,0.0100000000000051,1.48,0.24,0.0,86.5,0.5999999999999943,0.0,0.71,0.0899999999999999,233.5,-5.199999999999989
atmos41-2717,2023-07-24 13:00:00,3.5,-0.5999999999999996,91.5,0.0,0.76,0.26,0.0,93.2,3.9000000000000057,0.0,0.31,0.01,216.9,-22.099999999999994
atmos41-2717,2023-07-24 14:00:00,2.5,-1.2999999999999998,91.5,0.0100000000000051,0.59,-0.2299999999999999,0.0,98.1,6.199999999999989,0.0,0.26,-0.1599999999999999,5.0,-215.7
atmos41-2717,2023-07-24 15:00:00,1.6,-0.2999999999999998,91.51,0.0,0.63,0.0899999999999999,0.0,97.1,0.6999999999999886,0.0,0.2,-0.07,76.7,54.1
atmos41-2717,2023-07-24 16:00:00,1.0,-0.1,91.51,0.0100000000000051,1.22,0.4599999999999999,0.0,98.1,2.0999999999999943,0.0,0.37,0.02,25.2,-17.8
atmos41-2717,2023-07-24 17:00:00,2.3,0.2999999999999998,91.51,0.0100000000000051,0.67,-0.42,0.0,98.4,0.4000000000000057,0.0,0.33,-0.23,32.5,3.899999999999999
atmos41-2717,2023-07-24 18:00:00,3.0,-0.3999999999999999,91.49,0.0,1.3,0.1899999999999999,0.0,100.0,2.0999999999999943,0.0,0.59,0.1499999999999999,24.0,-21.200000000000003
atmos41-2717,2023-07-24 19:00:00,3.6,0.0,91.53,0.019999999999996,2.01,0.7999999999999998,0.0,100.0,0.9000000000000057,0.0,0.84,0.3799999999999999,54.3,15.199999999999996
atmos41-2717,2023-07-24 20:00:00,3.7,0.1,91.6,0.0300000000000011,2.42,0.5499999999999998,0.0,100.0,0.0,0.0,1.01,0.05,37.9,-24.200000000000003
atmos41-2717,2023-07-24 21:00:00,4.4,0.2000000000000001,91.69,0.019999999999996,3.05,0.92,0.0,99.9,-0.0999999999999943,16.0,1.19,0.05,69.5,-4.700000000000003
atmos41-2717,2023-07-24 22:00:00,4.8,0.0,91.77,0.019999999999996,2.83,-0.1699999999999999,0.0,100.0,0.0,105.0,1.12,-0.3799999999999999,68.4,-0.3999999999999915
atmos41-2717,2023-07-24 23:00:00,6.6,0.5,91.83,0.0100000000000051,3.77,0.0,0.0,100.0,0.0,203.0,1.77,0.3500000000000001,68.3,10.5
atmos41-2717,2023-07-25 00:00:00,10.2,1.3999999999999986,91.83,0.0,4.14,-1.9000000000000004,0.0,77.7,-9.5,238.0,1.96,-0.2000000000000001,79.0,-0.5999999999999943
atmos41-2717,2023-07-25 01:00:00,11.3,-1.299999999999999,91.78,-0.0100000000000051,5.51,0.75,0.0,70.5,1.2000000000000028,275.0,2.71,0.5899999999999999,59.9,-6.000000000000007
atmos41-2717,2023-07-25 02:00:00,12.2,0.3999999999999986,91.74,-0.0100000000000051,5.87,0.2800000000000002,0.0,66.6,-1.6000000000000083,710.0,2.26,0.1999999999999997,62.5,-11.0
atmos41-2717,2023-07-25 03:00:00,12.6,0.1999999999999993,91.73,0.0100000000000051,6.03,1.5700000000000005,0.0,64.4,-2.5999999999999943,248.0,2.29,0.2000000000000001,52.2,-1.0
atmos41-2717,2023-07-25 04:00:00,14.1,0.5999999999999996,91.71,-0.0100000000000051,4.91,1.1300000000000003,0.0,56.8,-2.9000000000000057,321.0,1.77,-0.1399999999999999,71.1,12.199999999999996
atmos41-2717,2023-07-25 05:00:00,13.9,-0.2999999999999989,91.69,-0.0100000000000051,4.53,-1.0499999999999998,0.0,57.9,0.6000000000000014,414.0,2.06,-0.0899999999999998,71.2,3.799999999999997
atmos41-2717,2023-07-25 06:00:00,12.6,-0.3000000000000007,91.72,0.019999999999996,5.01,0.4699999999999997,0.0,58.0,0.6000000000000014,76.0,2.07,-0.0900000000000003,71.2,9.0
atmos41-2717,2023-07-25 07:00:00,10.8,-0.2999999999999989,91.81,0.0400000000000062,4.54,-0.8499999999999996,0.0,63.5,1.5,12.0,1.34,-0.3099999999999998,71.6,2.799999999999997
atmos41-2717,2023-07-25 08:00:00,10.1,-0.4000000000000003,91.87,0.0200000000000102,2.15,-0.1699999999999999,0.0,66.1,1.0999999999999943,0.0,0.88,-0.05,86.0,6.099999999999994
atmos41-2717,2023-07-25 09:00:00,8.1,-0.3000000000000007,91.94,0.019999999999996,1.69,-0.5100000000000002,0.0,73.6,2.1999999999999886,0.0,0.72,-0.03,75.0,-0.4000000000000057
atmos41-2717,2023-07-25 10:00:00,6.4,-0.5999999999999996,91.94,0.0,1.35,0.31,0.0,84.7,4.5,0.0,0.52,0.08,83.9,-13.099999999999994
atmos41-2717,2023-07-25 11:00:00,5.3,-0.2999999999999998,91.96,0.0,1.21,0.3399999999999999,0.0,90.2,2.1000000000000085,0.0,0.72,0.15,219.3,-5.0
atmos41-2717,2023-07-25 12:00:00,3.5,-0.2000000000000001,91.99,0.0,0.76,0.01,0.0,91.3,1.2999999999999972,0.0,0.27,0.04,248.1,-55.29999999999998
atmos41-2717,2023-07-25 13:00:00,2.3,-0.5,92.02,0.0,0.75,0.25,0.0,94.3,1.8999999999999917,0.0,0.36,0.18,272.2,81.29999999999998
atmos41-2717,2023-07-25 14:00:00,1.4,-0.5,91.97,0.0,0.67,0.02,0.0,94.5,3.0,0.0,0.25,-0.09,63.2,-53.3
atmos41-2717,2023-07-25 15:00:00,1.0,-0.1999999999999999,91.91,-0.0200000000000102,1.03,0.04,0.0,99.2,2.200000000000003,0.0,0.48,0.1599999999999999,319.2,301.4
atmos41-2717,2023-07-25 16:00:00,1.4,-0.2000000000000001,91.86,-0.019999999999996,0.74,-0.03,0.0,100.0,0.7999999999999972,0.0,0.41,0.0299999999999999,31.4,22.4
atmos41-2717,2023-07-25 17:00:00,0.7,-0.1,91.85,-0.0100000000000051,0.72,-0.29,0.0,100.0,0.0,0.0,0.37,-0.1099999999999999,19.8,-16.7
atmos41-2717,2023-07-25 18:00:00,1.6,0.3,91.84,0.0,1.26,0.39,0.0,98.7,-0.0999999999999943,0.0,0.49,0.12,336.5,322.4
atmos41-2717,2023-07-25 19:00:00,2.2,0.1,91.87,0.0100000000000051,1.51,0.09,0.0,100.0,0.0,0.0,0.57,-0.2,16.7,-291.6
atmos41-2717,2023-07-25 20:00:00,3.4,0.6000000000000001,91.95,0.0100000000000051,1.38,0.3999999999999999,0.0,96.7,-3.0,0.0,0.5,0.12,273.7,-62.400000000000034
atmos41-2717,2023-07-25 21:00:00,3.5,0.2999999999999998,91.97,0.0100000000000051,1.08,-0.1599999999999999,0.0,98.8,-1.2000000000000028,10.0,0.5,-0.04,294.0,-20.0
atmos41-2717,2023-07-25 22:00:00,4.5,0.2999999999999998,91.95,0.0,1.31,0.1700000000000001,0.0,100.0,0.0,93.0,0.49,-0.0899999999999999,330.2,27.899999999999977
atmos41-2717,2023-07-25 23:00:00,6.8,0.5999999999999996,92.0,0.0100000000000051,1.26,0.24,0.0,98.3,-1.5,205.0,0.5,0.0499999999999999,12.4,-11.999999999999998
atmos41-2717,2023-07-26 00:00:00,8.9,0.0,91.98,-0.0099999999999909,2.97,0.7400000000000002,0.0,91.6,0.2999999999999971,294.0,1.19,0.2699999999999999,27.7,-13.599999999999998
atmos41-2717,2023-07-26 01:00:00,10.1,-0.0999999999999996,91.94,0.0,2.62,0.3200000000000003,0.0,79.9,-1.7999999999999972,318.0,1.1,0.09,59.2,-17.200000000000003
atmos41-2717,2023-07-26 02:00:00,12.4,0.4000000000000003,91.83,-0.0400000000000062,2.84,-0.06,0.0,67.0,-4.900000000000006,699.0,1.31,0.1700000000000001,41.6,23.8
atmos41-2717,2023-07-26 03:00:00,14.9,1.200000000000001,91.71,-0.0300000000000011,2.84,0.06,0.0,55.8,-6.0,613.0,1.27,0.09,72.5,-282.6
atmos41-2717,2023-07-26 04:00:00,16.1,2.3000000000000007,91.65,-0.0099999999999909,3.68,0.04,0.0,49.9,-6.899999999999999,502.0,1.09,-0.5,18.6,-4.399999999999999
atmos41-2717,2023-07-26 05:00:00,15.0,0.0999999999999996,91.61,0.0,2.15,-1.12,0.0,51.4,-0.1000000000000014,343.0,0.88,-0.3399999999999999,75.3,15.9
atmos41-2717,2023-07-26 06:00:00,15.0,0.1999999999999993,91.62,0.0,1.97,-1.07,0.0,48.0,-1.0,169.0,0.67,-0.3199999999999999,128.5,80.0
atmos41-2717,2023-07-26 07:00:00,13.5,-0.5999999999999996,91.6,0.0,0.72,-0.75,0.0,49.4,0.7999999999999972,12.0,0.26,-0.51,92.3,45.9
atmos41-2717,2023-07-26 08:00:00,9.5,-0.6999999999999993,91.64,0.0300000000000011,0.71,-0.2,0.0,62.6,2.6000000000000014,0.0,0.29,-0.18,177.9,-50.0
atmos41-2717,2023-07-26 09:00:00,6.9,-0.3999999999999994,91.69,0.0099999999999909,0.79,-0.01,0.0,71.9,1.3000000000000114,0.0,0.3,-0.09,223.4,-26.799999999999983
atmos41-2717,2023-07-26 10:00:00,5.7,0.1000000000000005,91.7,0.0,0.57,-0.04,0.0,77.0,-0.2999999999999971,0.0,0.23,0.06,217.5,21.0
atmos41-2717,2023-07-26 11:00:00,4.2,-0.2000000000000001,91.72,0.0,1.14,0.4099999999999999,0.0,81.8,1.0,0.0,0.46,0.08,264.9,22.799999999999983
atmos41-2717,2023-07-26 12:00:00,2.6,0.0,91.73,0.0100000000000051,0.59,-0.45,0.0,86.7,-0.5999999999999943,0.0,0.23,-0.23,132.7,-60.400000000000006
atmos41-2717,2023-07-26 13:00:00,1.6,0.0,91.71,-0.0100000000000051,0.64,-0.17,0.0,87.2,-2.0999999999999943,0.0,0.36,0.0499999999999999,298.7,-22.0
atmos41-2717,2023-07-26 14:00:00,0.9,-0.2999999999999999,91.68,0.0,1.1,0.21,0.0,91.4,1.0,0.0,0.5,0.03,293.8,27.900000000000038
atmos41-2717,2023-07-26 15:00:00,0.6,-0.3,91.63,-0.0100000000000051,0.84,-0.18,0.0,92.3,1.3999999999999917,0.0,0.3,-0.08,230.8,-29.09999999999997
atmos41-2717,2023-07-26 16:00:00,-0.9,0.0,91.57,-0.0100000000000051,0.51,-0.12,0.0,92.0,-0.9000000000000057,0.0,0.21,0.0499999999999999,224.4,162.60000000000002
atmos41-2717,2023-07-26 17:00:00,-1.8,-0.6000000000000001,91.58,0.0,0.73,0.01,0.0,94.8,2.5,0.0,0.32,-0.0299999999999999,356.5,15.800000000000011
atmos41-2717,2023-07-26 18:00:00,-2.2,-0.5000000000000002,91.57,0.0,0.78,0.2199999999999999,0.0,95.1,2.0,0.0,0.41,0.0699999999999999,343.7,340.0
atmos41-2717,2023-07-26 19:00:00,-2.8,-0.0999999999999996,91.59,0.0300000000000011,0.77,0.2199999999999999,0.0,94.7,-0.7999999999999972,0.0,0.32,0.08,313.7,303.1
atmos41-2717,2023-07-26 20:00:00,-2.7,0.1999999999999997,91.62,0.0100000000000051,0.69,-0.05,0.0,93.6,-2.1000000000000085,0.0,0.23,-0.0699999999999999,329.3,70.69999999999999
