dev_id,datetime,battery,count1,nonNegDifCount1,count2,nonNegDifCount2,activity,nonNegDigActivity
fpc-ff58,2023-09-25 03:00:00,3.624,0,0.0,0,0.0,0,
fpc-ff58,2023-09-25 04:00:00,3.637,6,6.0,2,2.0,8,8.0
fpc-ff58,2023-09-25 05:00:00,3.637,6,0.0,2,0.0,8,0.0
fpc-ff58,2023-09-25 06:00:00,3.637,6,0.0,2,0.0,8,0.0
fpc-ff58,2023-09-25 07:00:00,3.637,6,0.0,3,1.0,9,1.0
fpc-ff58,2023-09-25 08:00:00,3.637,6,0.0,3,0.0,9,0.0
fpc-ff58,2023-09-25 09:00:00,3.637,6,0.0,3,0.0,9,0.0
fpc-ff58,2023-09-25 10:00:00,3.637,6,0.0,3,0.0,9,0.0
fpc-ff58,2023-09-25 11:00:00,3.637,6,0.0,3,0.0,9,0.0
fpc-ff58,2023-09-25 12:00:00,3.637,6,0.0,3,0.0,9,0.0
fpc-ff58,2023-09-25 13:00:00,3.637,6,0.0,3,0.0,9,0.0
fpc-ff58,2023-09-25 14:00:00,3.637,6,0.0,3,0.0,9,0.0
fpc-ff58,2023-09-25 15:00:00,3.637,6,0.0,3,0.0,9,0.0
fpc-ff58,2023-09-25 16:00:00,3.637,6,0.0,3,0.0,9,0.0
fpc-ff58,2023-09-25 17:00:00,3.637,6,0.0,3,0.0,9,0.0
fpc-ff58,2023-09-25 19:00:00,3.637,6,0.0,3,0.0,9,0.0
fpc-ff58,2023-09-25 20:00:00,3.637,6,0.0,3,0.0,9,0.0
fpc-ff58,2023-09-25 21:00:00,3.637,6,0.0,3,0.0,9,0.0
fpc-ff58,2023-09-25 22:00:00,3.637,6,0.0,3,0.0,9,0.0
fpc-ff58,2023-09-25 23:00:00,3.637,6,0.0,3,0.0,9,0.0
fpc-ff58,2023-09-26 00:00:00,3.637,7,1.0,3,0.0,10,1.0
fpc-ff58,2023-09-26 01:00:00,3.637,7,0.0,3,0.0,10,0.0
fpc-ff58,2023-09-26 02:00:00,3.637,7,0.0,3,0.0,10,0.0
fpc-ff58,2023-09-26 03:00:00,3.637,7,0.0,3,0.0,10,0.0
fpc-ff58,2023-09-26 04:00:00,3.65,7,0.0,3,0.0,10,0.0
fpc-ff58,2023-09-26 05:00:00,3.637,8,1.0,3,0.0,11,1.0
fpc-ff58,2023-09-26 06:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-26 09:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-26 10:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-26 11:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-26 13:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-26 15:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-26 17:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-26 18:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-26 19:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-26 20:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-26 21:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-26 22:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-26 23:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-27 05:00:00,3.637,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-28 05:00:00,3.637,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-28 06:00:00,3.637,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-28 07:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-28 08:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-28 09:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-28 14:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-28 15:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-28 16:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-28 17:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-28 20:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-28 21:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-28 22:00:00,3.65,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-09-29 07:00:00,3.637,8,0.0,3,0.0,11,0.0
fpc-ff58,2023-10-02 21:00:00,3.637,22,0.0,20,0.0,42,
fpc-ff58,2023-10-02 22:00:00,3.65,27,5.0,28,8.0,55,13.0
fpc-ff58,2023-10-02 23:00:00,3.65,34,7.0,36,8.0,70,15.0
fpc-ff58,2023-10-03 00:00:00,3.65,64,30.0,67,31.0,131,61.0
fpc-ff58,2023-10-03 01:00:00,3.65,109,45.0,115,48.0,224,93.0
fpc-ff58,2023-10-03 02:00:00,3.65,136,27.0,157,42.0,293,69.0
fpc-ff58,2023-10-03 03:00:00,3.65,160,24.0,193,36.0,353,60.0
fpc-ff58,2023-10-03 04:00:00,3.65,197,37.0,214,21.0,411,58.0
fpc-ff58,2023-10-03 05:00:00,3.65,223,26.0,229,15.0,452,41.0
fpc-ff58,2023-10-03 06:00:00,3.65,226,3.0,234,5.0,460,8.0
fpc-ff58,2023-10-03 07:00:00,3.65,226,0.0,234,0.0,460,0.0
fpc-ff58,2023-10-03 09:00:00,3.65,226,0.0,234,0.0,460,0.0
fpc-ff58,2023-10-03 10:00:00,3.65,226,0.0,234,0.0,460,0.0
fpc-ff58,2023-10-03 11:00:00,3.65,226,0.0,234,0.0,460,0.0
fpc-ff58,2023-10-03 12:00:00,3.65,226,0.0,234,0.0,460,0.0
fpc-ff58,2023-10-03 13:00:00,3.65,226,0.0,234,0.0,460,0.0
fpc-ff58,2023-10-03 14:00:00,3.65,226,0.0,234,0.0,460,0.0
fpc-ff58,2023-10-03 15:00:00,3.65,226,0.0,234,0.0,460,0.0
fpc-ff58,2023-10-03 16:00:00,3.65,226,0.0,234,0.0,460,0.0
fpc-ff58,2023-10-03 17:00:00,3.65,226,0.0,234,0.0,460,0.0
fpc-ff58,2023-10-03 18:00:00,3.65,226,0.0,234,0.0,460,0.0
fpc-ff58,2023-10-03 19:00:00,3.65,226,0.0,234,0.0,460,0.0
fpc-ff58,2023-10-03 20:00:00,3.65,226,0.0,234,0.0,460,0.0
fpc-ff58,2023-10-03 21:00:00,3.65,226,0.0,237,3.0,463,3.0
fpc-ff58,2023-10-03 22:00:00,3.65,226,0.0,237,0.0,463,0.0
fpc-ff58,2023-10-03 23:00:00,3.65,226,0.0,237,0.0,463,0.0
fpc-ff58,2023-10-04 00:00:00,3.65,240,14.0,246,9.0,486,23.0
fpc-ff58,2023-10-04 01:00:00,3.65,262,22.0,284,38.0,546,60.0
fpc-ff58,2023-10-04 02:00:00,3.637,276,14.0,316,32.0,592,46.0
fpc-ff58,2023-10-04 03:00:00,3.65,298,22.0,348,32.0,646,54.0
fpc-ff58,2023-10-04 04:00:00,3.65,318,20.0,378,30.0,696,50.0
fpc-ff58,2023-10-04 05:00:00,3.65,340,22.0,389,11.0,729,33.0
fpc-ff58,2023-10-04 06:00:00,3.65,358,18.0,410,21.0,768,39.0
fpc-ff58,2023-10-04 07:00:00,3.65,358,0.0,410,0.0,768,0.0
fpc-ff58,2023-10-04 08:00:00,3.65,358,0.0,410,0.0,768,0.0
fpc-ff58,2023-10-04 09:00:00,3.65,358,0.0,410,0.0,768,0.0
fpc-ff58,2023-10-04 10:00:00,3.65,358,0.0,410,0.0,768,0.0
fpc-ff58,2023-10-04 11:00:00,3.65,358,0.0,410,0.0,768,0.0
fpc-ff58,2023-10-04 12:00:00,3.65,358,0.0,410,0.0,768,0.0
fpc-ff58,2023-10-04 13:00:00,3.65,358,0.0,410,0.0,768,0.0
fpc-ff58,2023-10-04 14:00:00,3.65,358,0.0,410,0.0,768,0.0
fpc-ff58,2023-10-04 15:00:00,3.65,358,0.0,410,0.0,768,0.0
fpc-ff58,2023-10-04 16:00:00,3.65,358,0.0,410,0.0,768,0.0
fpc-ff58,2023-10-04 17:00:00,3.65,358,0.0,410,0.0,768,0.0
fpc-ff58,2023-10-04 18:00:00,3.65,358,0.0,410,0.0,768,0.0
fpc-ff58,2023-10-04 19:00:00,3.65,358,0.0,410,0.0,768,0.0
fpc-ff58,2023-10-04 20:00:00,3.65,358,0.0,410,0.0,768,0.0
fpc-ff58,2023-10-04 21:00:00,3.65,358,0.0,410,0.0,768,0.0
fpc-ff58,2023-10-04 22:00:00,3.65,358,0.0,411,1.0,769,1.0
fpc-ff58,2023-10-04 23:00:00,3.65,360,2.0,412,1.0,772,3.0
fpc-ff58,2023-10-05 00:00:00,3.65,378,18.0,431,19.0,809,37.0
fpc-ff58,2023-10-05 01:00:00,3.65,399,21.0,461,30.0,860,51.0
fpc-ff58,2023-10-05 02:00:00,3.65,418,19.0,488,27.0,906,46.0
fpc-ff58,2023-10-05 03:00:00,3.65,441,23.0,530,42.0,971,65.0
fpc-ff58,2023-10-05 04:00:00,3.65,458,17.0,561,31.0,1019,48.0
fpc-ff58,2023-10-05 05:00:00,3.65,476,18.0,574,13.0,1050,31.0
fpc-ff58,2023-10-05 06:00:00,3.65,483,7.0,581,7.0,1064,14.0
fpc-ff58,2023-10-05 07:00:00,3.65,483,0.0,581,0.0,1064,0.0
fpc-ff58,2023-10-05 08:00:00,3.65,483,0.0,581,0.0,1064,0.0
fpc-ff58,2023-10-05 09:00:00,3.65,483,0.0,581,0.0,1064,0.0
fpc-ff58,2023-10-05 10:00:00,3.65,483,0.0,581,0.0,1064,0.0
fpc-ff58,2023-10-05 11:00:00,3.65,483,0.0,581,0.0,1064,0.0
fpc-ff58,2023-10-05 12:00:00,3.65,483,0.0,581,0.0,1064,0.0
fpc-ff58,2023-10-05 13:00:00,3.65,483,0.0,581,0.0,1064,0.0
fpc-ff58,2023-10-05 14:00:00,3.65,483,0.0,581,0.0,1064,0.0
fpc-ff58,2023-10-05 15:00:00,3.65,483,0.0,581,0.0,1064,0.0
fpc-ff58,2023-10-05 16:00:00,3.65,483,0.0,581,0.0,1064,0.0
fpc-ff58,2023-10-05 17:00:00,3.65,483,0.0,581,0.0,1064,0.0
fpc-ff58,2023-10-05 18:00:00,3.65,483,0.0,581,0.0,1064,0.0
fpc-ff58,2023-10-05 19:00:00,3.65,483,0.0,581,0.0,1064,0.0
fpc-ff58,2023-10-05 20:00:00,3.65,483,0.0,581,0.0,1064,0.0
fpc-ff58,2023-10-05 21:00:00,3.65,483,0.0,581,0.0,1064,0.0
fpc-ff58,2023-10-05 22:00:00,3.65,483,0.0,581,0.0,1064,0.0
fpc-ff58,2023-10-05 23:00:00,3.65,483,0.0,581,0.0,1064,0.0
fpc-ff58,2023-10-06 00:00:00,3.65,499,16.0,598,17.0,1097,33.0
fpc-ff58,2023-10-06 01:00:00,3.65,524,25.0,623,25.0,1147,50.0
fpc-ff58,2023-10-06 02:00:00,3.65,539,15.0,662,39.0,1201,54.0
fpc-ff58,2023-10-06 03:00:00,3.65,555,16.0,736,74.0,1291,90.0
fpc-ff58,2023-10-06 04:00:00,3.65,589,34.0,776,40.0,1365,74.0
fpc-ff58,2023-10-06 05:00:00,3.65,618,29.0,811,35.0,1429,64.0
fpc-ff58,2023-10-06 06:00:00,3.65,642,24.0,824,13.0,1466,37.0
fpc-ff58,2023-10-06 07:00:00,3.65,642,0.0,824,0.0,1466,0.0
fpc-ff58,2023-10-06 08:00:00,3.65,642,0.0,824,0.0,1466,0.0
fpc-ff58,2023-10-06 09:00:00,3.65,642,0.0,824,0.0,1466,0.0
fpc-ff58,2023-10-06 10:00:00,3.65,642,0.0,824,0.0,1466,0.0
fpc-ff58,2023-10-06 11:00:00,3.65,642,0.0,824,0.0,1466,0.0
fpc-ff58,2023-10-06 12:00:00,3.65,642,0.0,824,0.0,1466,0.0
fpc-ff58,2023-10-06 13:00:00,3.65,642,0.0,824,0.0,1466,0.0
fpc-ff58,2023-10-06 14:00:00,3.65,642,0.0,824,0.0,1466,0.0
fpc-ff58,2023-10-06 15:00:00,3.65,642,0.0,824,0.0,1466,0.0
fpc-ff58,2023-10-06 16:00:00,3.65,642,0.0,824,0.0,1466,0.0
fpc-ff58,2023-10-06 17:00:00,3.65,642,0.0,824,0.0,1466,0.0
fpc-ff58,2023-10-06 18:00:00,3.65,642,0.0,824,0.0,1466,0.0
fpc-ff58,2023-10-06 19:00:00,3.65,642,0.0,824,0.0,1466,0.0
fpc-ff58,2023-10-06 20:00:00,3.65,642,0.0,825,1.0,1467,1.0
fpc-ff58,2023-10-06 21:00:00,3.65,642,0.0,825,0.0,1467,0.0
fpc-ff58,2023-10-06 22:00:00,3.65,642,0.0,825,0.0,1467,0.0
fpc-ff58,2023-10-06 23:00:00,3.65,642,0.0,825,0.0,1467,0.0
fpc-ff58,2023-10-07 00:00:00,3.65,651,9.0,829,4.0,1480,13.0
fpc-ff58,2023-10-07 01:00:00,3.65,690,39.0,845,16.0,1535,55.0
fpc-ff58,2023-10-07 02:00:00,3.65,742,52.0,886,41.0,1628,93.0
fpc-ff58,2023-10-07 03:00:00,3.637,771,29.0,901,15.0,1672,44.0
fpc-ff58,2023-10-07 04:00:00,3.65,812,41.0,930,29.0,1742,70.0
fpc-ff58,2023-10-07 05:00:00,3.65,836,24.0,942,12.0,1778,36.0
fpc-ff58,2023-10-07 06:00:00,3.65,836,0.0,942,0.0,1778,0.0
fpc-ff58,2023-10-07 07:00:00,3.65,836,0.0,942,0.0,1778,0.0
fpc-ff58,2023-10-07 08:00:00,3.65,836,0.0,942,0.0,1778,0.0
fpc-ff58,2023-10-07 09:00:00,3.65,836,0.0,942,0.0,1778,0.0
fpc-ff58,2023-10-07 10:00:00,3.65,836,0.0,942,0.0,1778,0.0
fpc-ff58,2023-10-07 11:00:00,3.65,836,0.0,942,0.0,1778,0.0
fpc-ff58,2023-10-07 12:00:00,3.65,836,0.0,942,0.0,1778,0.0
fpc-ff58,2023-10-07 13:00:00,3.65,836,0.0,942,0.0,1778,0.0
fpc-ff58,2023-10-07 14:00:00,3.65,836,0.0,942,0.0,1778,0.0
fpc-ff58,2023-10-07 15:00:00,3.65,836,0.0,942,0.0,1778,0.0
fpc-ff58,2023-10-07 16:00:00,3.65,836,0.0,942,0.0,1778,0.0
fpc-ff58,2023-10-07 17:00:00,3.65,836,0.0,942,0.0,1778,0.0
fpc-ff58,2023-10-07 18:00:00,3.65,836,0.0,942,0.0,1778,0.0
fpc-ff58,2023-10-07 19:00:00,3.65,836,0.0,942,0.0,1778,0.0
fpc-ff58,2023-10-07 20:00:00,3.65,836,0.0,942,0.0,1778,0.0
fpc-ff58,2023-10-07 21:00:00,3.65,836,0.0,944,2.0,1780,2.0
fpc-ff58,2023-10-07 22:00:00,3.65,836,0.0,944,0.0,1780,0.0
fpc-ff58,2023-10-07 23:00:00,3.637,840,4.0,948,4.0,1788,8.0
fpc-ff58,2023-10-08 00:00:00,3.637,883,43.0,980,32.0,1863,75.0
fpc-ff58,2023-10-08 01:00:00,3.637,944,61.0,1041,61.0,1985,122.0
fpc-ff58,2023-10-08 02:00:00,3.637,1013,69.0,1103,62.0,2116,131.0
fpc-ff58,2023-10-08 03:00:00,3.637,1083,70.0,1166,63.0,2249,133.0
fpc-ff58,2023-10-08 04:00:00,3.637,1131,48.0,1202,36.0,2333,84.0
fpc-ff58,2023-10-08 05:00:00,3.65,1150,19.0,1218,16.0,2368,35.0
fpc-ff58,2023-10-08 06:00:00,3.637,1152,2.0,1220,2.0,2372,4.0
fpc-ff58,2023-10-08 07:00:00,3.65,1154,2.0,1220,0.0,2374,2.0
fpc-ff58,2023-10-08 08:00:00,3.65,1154,0.0,1220,0.0,2374,0.0
fpc-ff58,2023-10-08 09:00:00,3.65,1154,0.0,1220,0.0,2374,0.0
fpc-ff58,2023-10-08 10:00:00,3.65,1154,0.0,1220,0.0,2374,0.0
fpc-ff58,2023-10-08 11:00:00,3.65,1154,0.0,1220,0.0,2374,0.0
fpc-ff58,2023-10-08 12:00:00,3.65,1154,0.0,1220,0.0,2374,0.0
fpc-ff58,2023-10-08 13:00:00,3.65,1154,0.0,1220,0.0,2374,0.0
fpc-ff58,2023-10-08 14:00:00,3.65,1154,0.0,1220,0.0,2374,0.0
fpc-ff58,2023-10-08 15:00:00,3.65,1154,0.0,1220,0.0,2374,0.0
fpc-ff58,2023-10-08 16:00:00,3.65,1154,0.0,1220,0.0,2374,0.0
fpc-ff58,2023-10-08 17:00:00,3.65,1154,0.0,1220,0.0,2374,0.0
fpc-ff58,2023-10-08 18:00:00,3.65,1154,0.0,1220,0.0,2374,0.0
fpc-ff58,2023-10-08 19:00:00,3.65,1154,0.0,1220,0.0,2374,0.0
fpc-ff58,2023-10-08 20:00:00,3.65,1154,0.0,1220,0.0,2374,0.0
fpc-ff58,2023-10-08 21:00:00,3.65,1154,0.0,1221,1.0,2375,1.0
fpc-ff58,2023-10-08 22:00:00,3.65,1154,0.0,1221,0.0,2375,0.0
fpc-ff58,2023-10-08 23:00:00,3.637,1159,5.0,1227,6.0,2386,11.0
fpc-ff58,2023-10-09 00:00:00,3.637,1192,33.0,1274,47.0,2466,80.0
fpc-ff58,2023-10-09 01:00:00,3.637,1216,24.0,1327,53.0,2543,77.0
fpc-ff58,2023-10-09 02:00:00,3.637,1234,18.0,1379,52.0,2613,70.0
fpc-ff58,2023-10-09 03:00:00,3.637,1242,8.0,1419,40.0,2661,48.0
fpc-ff58,2023-10-09 04:00:00,3.637,1260,18.0,1449,30.0,2709,48.0
fpc-ff58,2023-10-09 05:00:00,3.637,1285,25.0,1458,9.0,2743,34.0
fpc-ff58,2023-10-09 06:00:00,3.637,1288,3.0,1458,0.0,2746,3.0
fpc-ff58,2023-10-09 07:00:00,3.65,1288,0.0,1458,0.0,2746,0.0
fpc-ff58,2023-10-09 08:00:00,3.637,1288,0.0,1458,0.0,2746,0.0
fpc-ff58,2023-10-09 09:00:00,3.65,1288,0.0,1458,0.0,2746,0.0
fpc-ff58,2023-10-09 10:00:00,3.65,1288,0.0,1458,0.0,2746,0.0
fpc-ff58,2023-10-09 11:00:00,3.65,1288,0.0,1458,0.0,2746,0.0
fpc-ff58,2023-10-09 12:00:00,3.65,1288,0.0,1458,0.0,2746,0.0
fpc-ff58,2023-10-09 13:00:00,3.65,1288,0.0,1458,0.0,2746,0.0
fpc-ff58,2023-10-09 14:00:00,3.65,1288,0.0,1458,0.0,2746,0.0
fpc-ff58,2023-10-09 15:00:00,3.637,1288,0.0,1458,0.0,2746,0.0
fpc-ff58,2023-10-09 16:00:00,3.65,1288,0.0,1458,0.0,2746,0.0
fpc-ff58,2023-10-09 17:00:00,3.65,1288,0.0,1458,0.0,2746,0.0
fpc-ff58,2023-10-09 18:00:00,3.65,1288,0.0,1458,0.0,2746,0.0
fpc-ff58,2023-10-09 19:00:00,3.65,1288,0.0,1458,0.0,2746,0.0
fpc-ff58,2023-10-09 20:00:00,3.65,1288,0.0,1458,0.0,2746,0.0
fpc-ff58,2023-10-09 21:00:00,3.65,1288,0.0,1458,0.0,2746,0.0
fpc-ff58,2023-10-09 22:00:00,3.65,1288,0.0,1458,0.0,2746,0.0
fpc-ff58,2023-10-09 23:00:00,3.637,1289,1.0,1459,1.0,2748,2.0
fpc-ff58,2023-10-10 00:00:00,3.637,1317,28.0,1479,20.0,2796,48.0
fpc-ff58,2023-10-10 01:00:00,3.637,1336,19.0,1507,28.0,2843,47.0
fpc-ff58,2023-10-10 03:00:00,3.637,1361,25.0,1568,61.0,2929,86.0
fpc-ff58,2023-10-10 04:00:00,3.637,1373,12.0,1589,21.0,2962,33.0
fpc-ff58,2023-10-10 05:00:00,3.637,1391,18.0,1616,27.0,3007,45.0
fpc-ff58,2023-10-10 06:00:00,3.637,1399,8.0,1618,2.0,3017,10.0
fpc-ff58,2023-10-10 07:00:00,3.637,1399,0.0,1618,0.0,3017,0.0
fpc-ff58,2023-10-10 08:00:00,3.65,1399,0.0,1618,0.0,3017,0.0
fpc-ff58,2023-10-10 09:00:00,3.65,1399,0.0,1618,0.0,3017,0.0
fpc-ff58,2023-10-10 10:00:00,3.637,1399,0.0,1618,0.0,3017,0.0
fpc-ff58,2023-10-10 11:00:00,3.637,1399,0.0,1618,0.0,3017,0.0
fpc-ff58,2023-10-10 12:00:00,3.65,1399,0.0,1618,0.0,3017,0.0
fpc-ff58,2023-10-10 13:00:00,3.65,1399,0.0,1618,0.0,3017,0.0
fpc-ff58,2023-10-10 14:00:00,3.65,1399,0.0,1618,0.0,3017,0.0
fpc-ff58,2023-10-10 15:00:00,3.65,1399,0.0,1618,0.0,3017,0.0
fpc-ff58,2023-10-10 16:00:00,3.65,1399,0.0,1618,0.0,3017,0.0
fpc-ff58,2023-10-10 17:00:00,3.65,1399,0.0,1618,0.0,3017,0.0
fpc-ff58,2023-10-10 18:00:00,3.65,1399,0.0,1618,0.0,3017,0.0
fpc-ff58,2023-10-10 19:00:00,3.65,1399,0.0,1618,0.0,3017,0.0
fpc-ff58,2023-10-10 20:00:00,3.65,1400,1.0,1620,2.0,3020,3.0
fpc-ff58,2023-10-10 21:00:00,3.65,1400,0.0,1620,0.0,3020,0.0
fpc-ff58,2023-10-10 22:00:00,3.637,1400,0.0,1620,0.0,3020,0.0
fpc-ff58,2023-10-10 23:00:00,3.65,1400,0.0,1620,0.0,3020,0.0
fpc-ff58,2023-10-11 00:00:00,3.637,1417,17.0,1641,21.0,3058,38.0
fpc-ff58,2023-10-11 01:00:00,3.637,1445,28.0,1680,39.0,3125,67.0
fpc-ff58,2023-10-11 02:00:00,3.637,1462,17.0,1741,61.0,3203,78.0
fpc-ff58,2023-10-11 03:00:00,3.637,1476,14.0,1786,45.0,3262,59.0
fpc-ff58,2023-10-11 04:00:00,3.637,1500,24.0,1820,34.0,3320,58.0
fpc-ff58,2023-10-11 05:00:00,3.637,1526,26.0,1842,22.0,3368,48.0
fpc-ff58,2023-10-11 06:00:00,3.65,1535,9.0,1846,4.0,3381,13.0
fpc-ff58,2023-10-11 07:00:00,3.65,1535,0.0,1846,0.0,3381,0.0
fpc-ff58,2023-10-11 08:00:00,3.637,1535,0.0,1846,0.0,3381,0.0
fpc-ff58,2023-10-11 09:00:00,3.65,1535,0.0,1846,0.0,3381,0.0
fpc-ff58,2023-10-11 10:00:00,3.65,1535,0.0,1846,0.0,3381,0.0
fpc-ff58,2023-10-11 11:00:00,3.65,1535,0.0,1846,0.0,3381,0.0
fpc-ff58,2023-10-11 12:00:00,3.637,1535,0.0,1846,0.0,3381,0.0
fpc-ff58,2023-10-11 13:00:00,3.65,1535,0.0,1846,0.0,3381,0.0
fpc-ff58,2023-10-11 14:00:00,3.65,1535,0.0,1846,0.0,3381,0.0
fpc-ff58,2023-10-11 15:00:00,3.65,1535,0.0,1846,0.0,3381,0.0
fpc-ff58,2023-10-11 16:00:00,3.65,1535,0.0,1846,0.0,3381,0.0
fpc-ff58,2023-10-11 17:00:00,3.65,1535,0.0,1846,0.0,3381,0.0
fpc-ff58,2023-10-11 18:00:00,3.65,1535,0.0,1846,0.0,3381,0.0
fpc-ff58,2023-10-11 19:00:00,3.65,1535,0.0,1846,0.0,3381,0.0
fpc-ff58,2023-10-11 20:00:00,3.65,1535,0.0,1846,0.0,3381,0.0
fpc-ff58,2023-10-11 21:00:00,3.65,1535,0.0,1846,0.0,3381,0.0
fpc-ff58,2023-10-11 22:00:00,3.65,1535,0.0,1848,2.0,3383,2.0
fpc-ff58,2023-10-11 23:00:00,3.65,1535,0.0,1848,0.0,3383,0.0
fpc-ff58,2023-10-12 00:00:00,3.637,1548,13.0,1860,12.0,3408,25.0
fpc-ff58,2023-10-12 01:00:00,3.637,1568,20.0,1883,23.0,3451,43.0
fpc-ff58,2023-10-12 02:00:00,3.637,1589,21.0,1932,49.0,3521,70.0
fpc-ff58,2023-10-12 03:00:00,3.637,1597,8.0,1967,35.0,3564,43.0
fpc-ff58,2023-10-12 04:00:00,3.637,1606,9.0,1989,22.0,3595,31.0
fpc-ff58,2023-10-12 05:00:00,3.637,1628,22.0,2004,15.0,3632,37.0
fpc-ff58,2023-10-12 06:00:00,3.637,1632,4.0,2008,4.0,3640,8.0
fpc-ff58,2023-10-12 07:00:00,3.637,1632,0.0,2008,0.0,3640,0.0
fpc-ff58,2023-10-12 08:00:00,3.65,1632,0.0,2008,0.0,3640,0.0
fpc-ff58,2023-10-12 10:00:00,3.65,1632,0.0,2008,0.0,3640,0.0
fpc-ff58,2023-10-12 12:00:00,3.65,1632,0.0,2008,0.0,3640,0.0
fpc-ff58,2023-10-12 13:00:00,3.65,1632,0.0,2008,0.0,3640,0.0
fpc-ff58,2023-10-12 14:00:00,3.65,1632,0.0,2008,0.0,3640,0.0
fpc-ff58,2023-10-12 15:00:00,3.65,1632,0.0,2008,0.0,3640,0.0
fpc-ff58,2023-10-12 16:00:00,3.65,1632,0.0,2008,0.0,3640,0.0
fpc-ff58,2023-10-12 17:00:00,3.65,1632,0.0,2008,0.0,3640,0.0
fpc-ff58,2023-10-12 18:00:00,3.65,1632,0.0,2008,0.0,3640,0.0
fpc-ff58,2023-10-12 19:00:00,3.65,1632,0.0,2008,0.0,3640,0.0
fpc-ff58,2023-10-12 20:00:00,3.65,1632,0.0,2008,0.0,3640,0.0
fpc-ff58,2023-10-12 21:00:00,3.65,1632,0.0,2008,0.0,3640,0.0
fpc-ff58,2023-10-12 22:00:00,3.65,1633,1.0,2009,1.0,3642,2.0
fpc-ff58,2023-10-12 23:00:00,3.65,1633,15.0,2009,11.0,3642,0.0
fpc-ff58,2023-10-13 00:00:00,3.637,1680,32.0,2076,56.0,3756,88.0
fpc-ff58,2023-10-13 01:00:00,3.637,1698,18.0,2144,68.0,3842,86.0
fpc-ff58,2023-10-13 02:00:00,3.637,1705,7.0,2203,59.0,3908,66.0
fpc-ff58,2023-10-13 03:00:00,3.637,1712,7.0,2280,77.0,3992,84.0
fpc-ff58,2023-10-13 04:00:00,3.637,1737,25.0,2315,35.0,4052,60.0
fpc-ff58,2023-10-13 05:00:00,3.637,1760,23.0,2328,13.0,4088,36.0
fpc-ff58,2023-10-13 06:00:00,3.65,1760,0.0,2328,0.0,4088,0.0
fpc-ff58,2023-10-13 07:00:00,3.637,1760,0.0,2328,0.0,4088,0.0
fpc-ff58,2023-10-13 08:00:00,3.65,1760,0.0,2328,0.0,4088,0.0
fpc-ff58,2023-10-13 09:00:00,3.65,1760,0.0,2328,0.0,4088,0.0
fpc-ff58,2023-10-13 10:00:00,3.65,1760,0.0,2328,0.0,4088,0.0
fpc-ff58,2023-10-13 11:00:00,3.637,1760,0.0,2328,0.0,4088,0.0
fpc-ff58,2023-10-13 12:00:00,3.65,1760,0.0,2328,0.0,4088,0.0
fpc-ff58,2023-10-13 13:00:00,3.65,1760,0.0,2328,0.0,4088,0.0
fpc-ff58,2023-10-13 14:00:00,3.65,1760,0.0,2328,0.0,4088,0.0
fpc-ff58,2023-10-13 15:00:00,3.65,1760,0.0,2328,0.0,4088,0.0
fpc-ff58,2023-10-13 16:00:00,3.65,1760,0.0,2328,0.0,4088,0.0
fpc-ff58,2023-10-13 17:00:00,3.65,1760,0.0,2328,0.0,4088,0.0
fpc-ff58,2023-10-13 18:00:00,3.65,1760,0.0,2328,0.0,4088,0.0
fpc-ff58,2023-10-13 19:00:00,3.65,1760,0.0,2328,0.0,4088,0.0
fpc-ff58,2023-10-13 20:00:00,3.65,1760,0.0,2328,0.0,4088,0.0
